,Class,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40
409,3,-339.6757,175.65741,-86.02629,25.08306,33.326454,-59.08867,-8.508104,7.2873125,-19.768295,13.911744,4.107815,-16.649553,6.03063,-4.0950184,-4.963576,23.125145,15.613818,10.673197,14.427409,-5.4694886,-4.4643335,6.1160383,-1.9078065,2.958457,2.1740541,-10.12217,-1.4551215,1.3004279,-6.2867823,1.4946536,4.4049287,4.1422505,8.592193,0.25991735,-0.7469997,7.3290186,-1.9861495,-6.5315995,0.5569126,-2.1713352
410,3,-328.9931,186.9673,-96.88781,22.93427,31.215853,-66.59599,-13.488835,1.9190475,-21.441542,16.184078,2.695024,-13.60776,12.437342,-6.6353064,-8.384243,23.758018,11.898911,6.053627,13.277511,-4.33397,-0.031907726,9.069159,-1.6831666,5.7166953,4.4169664,-9.237579,1.8972682,3.740654,-4.6335144,4.7110906,4.929478,2.917859,8.536745,-0.926105,-1.5785949,7.821274,-2.2959273,-6.2793093,0.632648,-3.1765625
411,3,-345.05676,183.26733,-102.97129,24.039816,31.851936,-63.732975,1.2871494,15.438783,-19.887764,17.184683,6.3750277,-15.954869,7.310136,-7.4509516,-7.437051,22.578646,9.919634,6.510619,14.896004,-5.52582,-0.50977236,12.887229,-0.6402007,1.6299319,2.984924,-7.513533,1.9642422,2.7082667,-6.0817504,3.5650873,6.214266,3.2544172,4.895736,-3.9059885,-1.7586582,7.014401,-2.8107781,-3.1095126,4.5096807,-3.234759
412,3,-343.1108,169.54118,-70.971115,29.38187,31.02124,-56.17674,-13.403216,-2.528134,-18.60492,16.983149,0.55066067,-17.06599,7.0422363,-8.688803,-8.47172,23.137604,13.679209,8.2859955,15.651431,-0.91879517,-0.36851844,5.8276396,-4.63724,1.1099532,0.6966336,-10.059326,0.09259439,0.50859433,-8.525135,0.02152812,1.2530218,-0.44926023,5.55222,-1.3013662,-1.7854532,6.5201526,-1.8594033,-4.2273684,2.4362555,-3.8305407
413,3,-360.99307,173.96655,-77.44285,29.910769,36.577168,-57.840355,-15.676004,4.1939926,-11.65983,16.705378,1.3087039,-11.631515,8.810505,-12.635171,-11.458222,23.14396,14.190862,8.5826845,15.585282,-0.8801712,0.5298913,5.586357,-6.395636,0.9724616,1.1106184,-12.156909,-2.0348806,0.6952687,-7.838915,0.19779822,0.8066335,-1.1089803,6.667056,1.0686407,-0.49535182,7.3221726,-0.9311197,-4.750908,0.59589726,-4.71281
414,3,-346.24133,181.62814,-92.635635,29.330244,37.86184,-62.41177,-13.930639,2.6032412,-16.719297,18.48482,2.1344156,-11.720477,13.049326,-11.9701605,-12.1973915,26.656555,14.527573,5.737258,15.173301,-1.5566928,-0.8741402,5.8297596,-5.3566303,2.0811124,1.2346343,-12.65739,-1.1700833,1.6267179,-8.075469,-0.42535886,0.33957878,-0.12470303,7.7957935,0.047382995,-1.1175895,7.630145,-2.6356206,-6.555447,1.0260141,-4.0826464
415,3,-382.4866,164.88902,-67.330215,33.29661,33.64265,-51.89568,-3.551123,9.6375265,-16.75417,11.735432,1.7666507,-14.434281,5.818363,-5.22493,-3.61521,20.110931,7.725867,3.5639522,9.42411,-5.2279625,1.4798797,9.707239,-4.5722604,-1.9188924,-0.4444475,-8.891998,0.15378419,0.52625906,-6.04333,2.7486482,2.1195652,0.019240264,6.3981347,-1.5923011,-3.7969663,4.3966417,-3.2557092,-6.177107,-0.07508729,-4.220296
416,3,-347.2693,184.5005,-82.76783,10.895194,16.3336,-59.28334,6.4482102,24.234499,-13.207461,10.2442665,1.637862,-18.858698,-3.622367,-11.249053,0.47537515,30.803314,14.318161,0.70341176,-0.08209364,-15.812251,-2.952739,13.476662,1.0135646,2.1473053,3.5277555,-5.724402,2.0041463,0.09204807,-9.350081,2.9366167,8.531826,3.5501447,3.5966392,-3.3407435,-2.4180205,4.416782,-5.2634277,-6.4728227,2.2490435,-4.0616593
417,3,-346.0382,156.16241,-95.64139,28.348898,25.097082,-66.10886,10.84267,32.740288,-10.920501,13.183304,3.6140501,-18.01007,-1.458728,-7.9711266,5.457676,27.85885,3.685807,3.8682566,14.527629,-11.395672,-7.2019386,9.827063,-1.1317267,2.5352538,2.7082303,-8.904155,2.001323,1.5633554,-9.410199,2.4154572,6.848436,3.4458156,5.3576117,-4.7734227,-2.7223258,8.573245,-4.042086,-7.0088654,5.3120437,-2.5825675
418,3,-342.39154,165.11708,-89.69367,19.64102,23.795483,-59.53473,7.7961335,27.462177,-11.673222,10.728487,-1.4245017,-22.16033,0.80882674,-4.2522426,0.60616124,27.603601,15.217379,3.8838594,-0.8773233,-18.850252,-1.7307411,16.076925,-0.84704393,-0.5783383,3.2947745,-5.228086,3.0822492,0.42338485,-10.292261,4.524701,11.203492,2.8166983,1.442188,-4.635596,-2.9859915,4.613939,-6.2209554,-7.6357512,2.9589493,-5.234524
419,3,-346.94617,181.7564,-84.2322,17.662523,24.876678,-57.62104,2.7191873,18.74383,-17.233017,7.9942946,-2.1675293,-20.574337,2.592089,-3.707091,-0.06840943,25.25246,12.008917,2.048838,0.22523384,-15.303088,1.7134815,17.516193,-1.5657165,-2.1601899,3.8106053,-3.1190815,2.6591032,-0.35201705,-6.5172834,8.949181,10.318184,-1.587045,-1.2325531,-4.228798,-2.961063,4.108445,-3.301775,-5.3356066,0.084458366,-5.809484
420,3,-343.6367,192.00574,-107.41824,23.441734,36.041996,-60.191143,3.9359393,14.4214115,-24.548979,11.234257,0.6570098,-18.793669,5.58974,-10.415515,-9.196313,21.844822,9.606297,6.1898785,10.250343,-10.903917,-1.1275883,10.570611,-4.036981,5.1605606,7.143394,-8.423593,0.53213805,0.9718927,-5.6047215,8.147332,4.6572638,-4.4422936,3.2802474,-2.201785,-3.1240225,7.399551,-2.124455,-8.076431,-1.8587414,-5.3217535
421,3,-341.06015,177.78786,-110.14137,22.241726,34.283215,-57.461094,10.333626,21.884363,-19.621084,11.556366,0.4551622,-18.39458,3.8393846,-9.313328,-2.8956702,25.761774,10.598315,7.516432,6.78467,-17.868023,-1.9509795,14.397936,-3.5376503,2.6447082,5.583285,-8.167153,1.6798575,1.4878559,-7.1612353,5.897023,5.75571,-0.4756116,4.536009,-4.16101,-4.3874216,7.021383,-2.682267,-8.249088,-0.6539311,-2.5230005
422,3,-364.48047,179.42148,-77.9171,27.345945,18.723993,-70.08797,0.5649628,21.924688,-12.232063,16.993029,7.092043,-15.539349,-2.0489216,-15.519424,-7.077523,23.926895,12.902673,10.341224,13.62783,-8.379621,-3.2308972,7.288957,-4.969285,1.0472742,4.024679,-5.287547,1.6094232,-0.63744545,-5.4588656,5.112308,0.6978593,-3.1819274,5.029116,-1.7085632,-0.82950944,9.43193,-0.47344673,-5.910932,-1.6148725,-5.7095027
423,3,-366.2456,162.20341,-77.35441,28.516296,15.778645,-66.0919,8.652079,24.066317,-13.361405,13.969043,1.2725794,-16.866468,2.0810983,-9.97253,3.4665635,36.16863,15.95483,2.785543,0.37873143,-18.514156,-1.4592924,14.606632,-2.6345413,-1.077667,-1.3220024,-10.470843,2.488389,-0.4904093,-9.472146,10.388587,15.156499,3.9334526,3.5121953,-3.306264,-3.4326491,3.4306872,-5.913821,-6.3082094,0.75808614,-7.2344923
424,3,-360.439,169.5797,-87.01382,27.062895,21.007757,-65.613914,9.0505495,23.203232,-21.108644,9.232484,6.1041703,-10.881316,3.4303303,-14.951664,-7.880953,26.17793,13.593842,7.9675374,12.449718,-6.7561116,-0.20220612,7.4163127,-8.217997,1.3391418,6.7454014,-7.263105,-0.78708166,1.4898539,-3.9757876,3.6018825,-1.0504436,-3.4816926,6.8344812,-0.34340554,-1.0594767,10.70053,0.19471213,-8.039973,-1.0609674,-2.8199294
425,3,-335.53113,182.33897,-108.84485,26.033134,25.050623,-67.97778,16.16333,26.378057,-24.184885,9.359395,-0.7092474,-18.378956,7.7122154,-9.121884,-6.376737,23.945564,8.598268,8.254459,14.650811,-9.616573,-1.4991322,8.695739,-7.4076853,3.3619437,7.247009,-6.026765,3.5074024,0.17073187,-8.005506,6.1765933,1.7198247,-4.383449,6.7585063,-0.64260256,-2.5712948,8.562064,-1.3763651,-6.404738,-0.635195,-5.7054105
426,3,-356.09802,170.82835,-99.26312,31.628643,27.564177,-71.693565,6.1043525,28.39614,-14.127681,13.128229,2.945014,-16.40209,2.4180057,-9.316522,2.4187293,28.285429,2.974227,2.1284835,16.447273,-7.510438,-6.128243,7.7867928,-2.3309348,2.2797983,0.84010917,-10.212724,1.8218348,1.2832303,-7.1934257,3.495018,1.8884345,0.088910535,7.741459,-3.3221333,-3.111303,8.958572,-4.734653,-9.582594,3.104535,-1.8184744
427,3,-363.81082,161.93083,-105.36893,30.659264,34.290154,-59.68388,14.828065,28.94681,-17.657639,11.756658,3.5911548,-18.349977,-1.8487505,-10.163041,5.8121867,32.93771,7.67517,0.59488827,5.5625024,-13.51349,1.1039973,13.834914,-6.3729315,-2.8480337,1.0475605,-6.7637577,3.3220694,-2.3928976,-8.799996,10.760198,7.9315567,-4.408327,2.2286768,-1.7880614,-2.6470585,4.9721174,-3.677983,-4.4455724,1.1774794,-6.4315658
428,3,-346.96216,166.70334,-112.24669,20.872164,32.87869,-54.85759,15.3871355,24.86165,-19.138863,12.627334,3.084766,-18.093683,3.130104,-4.400778,2.753981,22.92086,3.429711,1.7952086,3.4115028,-14.441717,4.535793,13.009901,-9.186976,1.4304007,6.742585,-7.186559,2.223422,0.7504395,-6.6928596,7.3496,4.4711866,-3.2032402,3.2187357,-3.4333012,-3.4706128,3.752897,-6.15162,-4.1273956,3.8692904,-4.7533007
429,3,-342.34015,184.10924,-120.52313,20.578167,25.045565,-58.28145,26.089872,20.527529,-27.540243,14.3638115,-0.22674644,-10.580589,21.09103,-6.4114385,-4.131445,24.079943,-6.462093,-5.9864817,10.653783,-11.833012,1.1448305,14.957084,-4.9501953,3.3122237,4.1444974,-10.180056,3.5697083,1.3177624,-6.442819,8.722236,-0.107585356,-8.346649,4.785725,-3.0562103,-4.2701077,7.368589,-3.8701108,-5.3856325,3.3959508,-4.1403985
430,3,-353.0917,167.01949,-97.46001,20.186144,18.918898,-57.364494,21.439161,26.204454,-17.525139,13.559153,-2.0320253,-15.569521,15.22853,-2.581277,-2.6887836,23.00688,-1.5480428,-6.637385,8.980796,-6.587483,-1.5007896,7.434679,-4.942446,4.820924,5.326032,-8.888795,2.7212467,2.1298256,-8.631542,2.8299673,1.6313617,-4.3905044,3.824468,-1.393887,-2.6295965,6.1137595,-1.5990968,-3.9449513,0.6947913,-5.6070814
431,3,-351.00128,166.3069,-101.875626,22.725866,17.746428,-55.86718,28.926428,24.13096,-21.20711,18.58162,-5.469114,-27.425135,13.027179,3.7119262,5.822891,33.15858,3.2265077,-11.651253,0.81232005,-9.6825485,0.5846482,7.9804034,-8.852489,-0.26925296,2.8607879,-7.635563,4.26756,3.192626,-3.377022,9.097457,1.6688142,-7.3344483,2.489078,-2.8861153,-4.3564615,5.4558506,-2.8794165,-6.8427563,0.3302804,-0.51152563
432,3,-343.0481,173.13011,-99.9692,19.127714,15.348487,-56.006477,25.882778,18.392258,-24.095219,20.422188,0.22608213,-21.33976,12.182467,-5.2862415,-4.5186434,27.180279,5.4681,-2.4997199,7.8602257,-8.030057,0.85456425,7.9344187,-7.1025667,3.854101,2.6383157,-11.883615,2.625182,1.2203233,-8.292156,6.9932623,3.8666463,-4.222842,4.489665,-2.736216,-4.4847245,5.561602,-2.792057,-4.256477,2.2171462,-4.6712227
433,3,-331.1071,183.3892,-111.43246,23.884777,19.449078,-64.55979,22.03851,18.097729,-25.686836,20.465197,-0.54363704,-21.160799,14.114334,-6.6630464,-7.6576533,25.849127,8.07298,3.5954456,10.053245,-9.968692,0.4164102,6.3081536,-9.287612,4.1289306,1.1182815,-13.032906,5.162842,1.5051379,-10.040666,7.0686765,4.433388,-1.8531957,7.1598163,-3.379726,-4.6355386,5.5729737,-5.598891,-4.438492,4.276214,-5.8031654
434,3,-371.25604,181.23927,-87.284004,25.851948,22.870468,-60.16746,10.8239155,18.757523,-19.452543,11.830069,0.11565831,-11.674894,12.395684,-6.7097764,-1.8177276,26.595121,3.9845397,-6.167833,0.7309157,-8.528043,6.761005,10.69109,-8.994475,1.1228268,4.6290665,-6.1012406,4.5372963,2.2863061,-3.224166,9.130356,1.5807848,-5.683625,2.307255,-6.043147,-5.686895,5.2566986,-3.986009,-6.021684,0.81640303,-3.3905363
435,3,-347.9072,173.58191,-109.71282,25.708258,16.951004,-57.654884,35.378326,24.810692,-23.588505,17.66449,-2.262583,-12.283153,16.04832,-16.809666,-8.3592205,28.32543,1.3991408,0.25787243,10.896647,-9.856203,5.5001245,10.682067,-11.331143,2.562444,3.5415657,-8.330749,6.638891,-1.6630898,-9.054017,10.515081,2.1014311,-5.473414,4.488125,-7.153916,-5.622089,6.736887,-4.672607,-3.3390923,3.991481,-3.885321
436,3,-347.35117,181.52122,-104.35952,18.629354,15.170049,-61.044476,23.383312,26.7922,-11.138366,21.220243,-4.848744,-17.532095,10.696715,-18.101372,-10.521444,28.999783,9.0823555,4.555047,11.677372,-8.201601,1.3681442,5.5659204,-8.551899,5.027513,-0.44144467,-12.216806,7.6034656,0.19921976,-11.924244,7.0579076,4.5188904,-1.5041125,5.9612536,-5.1893077,-2.8623145,7.045165,-7.425914,-3.8670805,7.7255883,-4.9419065
437,3,-334.46765,178.36661,-111.160805,17.591099,15.339535,-61.13,27.528332,28.68514,-14.715247,18.49807,-6.284581,-18.792387,12.164382,-16.127811,-8.084573,33.51107,9.951312,1.3174039,9.939418,-10.40816,-1.3200681,6.351033,-8.335069,3.289437,1.0330735,-9.822689,6.639967,-1.192374,-10.429899,10.840158,7.1345525,-2.0902042,5.1019216,-5.286287,-4.755007,5.373401,-5.6675296,-2.7780023,3.5021884,-9.6329
438,3,-335.3114,179.62918,-104.05373,15.795749,15.7615185,-62.754543,16.811964,22.435658,-16.56515,18.573223,0.842446,-14.078396,11.91912,-14.506989,-12.676499,24.764856,8.335899,0.041026104,7.318892,-6.206045,4.767914,9.762977,-4.2919974,7.875503,4.373838,-10.166079,4.3479424,-0.012948047,-10.6661415,3.777737,0.09807042,-3.9890394,6.716504,-3.1643302,-4.8698597,5.346995,-4.7797604,-4.859805,1.7937065,-6.864285
439,3,-362.8797,183.60666,-93.72596,26.84575,25.472054,-61.498104,9.871053,16.402676,-25.057331,8.899829,-0.06507943,-11.79843,12.776289,-8.877713,-7.787695,23.10984,7.898037,3.176093,8.276115,-9.243533,1.545308,10.853347,-2.1687124,6.272696,3.5391967,-8.7455845,3.1042347,-2.1089342,-9.744357,6.940918,3.465825,-4.075882,3.4607773,-3.9181945,-3.4459114,5.1281767,-5.3312826,-4.258294,2.3673596,-7.4363256
440,3,-362.25827,155.05696,-11.562027,5.854042,-0.91752976,-43.290257,-11.045229,3.7339098,-15.934415,-6.4302216,-8.438488,-18.979435,-4.486022,2.6959743,6.327087,18.369495,13.808806,3.9422758,-1.2289399,-8.20104,-0.8663683,7.588701,-0.57443535,-2.5196402,0.59122914,-2.3795445,1.6936262,5.0398455,3.1144528,9.296413,11.671272,4.8716493,2.2704058,0.15262997,-0.7240246,3.4421904,2.0541508,-1.1707383,-0.2382321,-1.511096
441,3,-360.60437,157.7274,-18.8947,1.2771184,-3.1645877,-48.80455,-14.950932,6.4254966,-10.446312,-2.549813,-5.2873363,-15.098171,-1.6248212,3.0257857,4.825912,15.220681,10.667316,4.9708,3.4533348,-4.6492443,0.55296916,8.028358,-0.6791554,-0.9945576,3.8444977,-0.8438258,1.0228715,3.7262828,0.94700515,6.6565,9.401563,3.2212741,1.7383133,-0.49136284,-2.4334936,2.9683945,3.0035174,-1.0062728,0.16029112,-0.5229268
442,3,-299.0607,176.00882,-55.629555,-12.913655,-2.9284673,-56.943512,-15.491692,6.7677507,-15.523189,-1.323509,-2.4878676,-15.453375,-2.7981677,-1.3308511,2.3666482,15.707198,6.8515763,1.4866686,4.946982,-1.8819749,3.940574,9.532103,-2.0828538,-0.7459284,5.892926,3.159032,6.1755624,3.6065865,-2.46188,4.803605,6.386384,1.2724103,1.6906285,-3.6472373,-3.987736,4.766387,0.9692673,-1.7477199,6.04544,3.4394808
443,3,-286.1398,183.97256,-68.88923,-19.44855,2.3772745,-51.166954,-10.324805,9.91161,-19.611294,-9.549674,-6.9904714,-14.421044,-1.1016968,-2.5801663,0.10090239,15.197305,9.649625,7.790474,9.297792,-4.7415123,-1.1322955,8.934756,-0.59861785,-1.4528373,3.432868,0.023883892,3.2824662,3.3532062,-0.18462633,5.756632,4.681888,0.39941615,4.234394,0.2579876,-1.7787515,5.733344,2.052697,-2.3696327,2.7819374,0.38078946
444,3,-297.7078,172.93288,-57.732708,-21.839363,-5.4839387,-49.11605,-11.480769,4.7556443,-16.396797,-2.8143709,-5.4774756,-16.084415,-1.2071731,0.63271445,4.603961,19.224337,13.536813,9.534107,7.860753,-6.583084,-2.555381,7.8326845,0.011082364,-0.32703605,3.3787599,0.3021079,4.779791,3.8653495,-2.4931953,3.0381682,5.4807425,3.563325,6.1958923,1.1723965,-1.5741073,3.846745,-0.5083294,-2.827588,4.170527,0.9168254
445,3,-293.47043,205.249,-64.9739,-19.502792,-1.6251659,-60.384357,-22.19952,2.4963787,-11.492558,6.038219,-2.259806,-17.952679,-5.4234276,-8.55541,-3.51027,13.80034,4.3684397,2.4332821,9.396863,-1.5021347,1.8946118,11.443841,4.324824,4.6209097,4.7622237,-0.06879499,6.425177,3.5811398,-3.4831057,6.0622134,6.745967,-0.9023608,1.6497551,-0.024284398,-1.2031782,3.517507,-0.14363737,-0.003625029,4.9065137,-1.1493807
446,3,-317.43643,199.68828,-46.63763,-17.86789,-10.233809,-58.526424,-17.7827,1.2450068,-14.323058,4.717756,-0.3553342,-13.729827,-0.5831382,-3.9396935,-1.8771608,13.699211,5.4498835,0.8894609,5.3978972,-1.1472087,5.6047344,12.865599,3.5502455,3.8546169,3.7400491,-3.0081618,2.802104,3.5934787,-0.6239135,6.6642385,5.0805364,-1.8512917,1.5696465,-0.50317794,-2.8660629,1.7970353,-0.32861793,-0.516027,2.3087928,-2.9643106
447,3,-318.53964,187.76688,-38.54794,-15.666227,-11.756984,-53.534042,-14.87831,-0.03372597,-12.291072,9.491385,1.649451,-15.583393,-3.6326575,-6.5148673,-3.871609,14.135113,9.051958,4.7683954,7.4836984,-1.13599,3.7159033,10.128477,0.7891334,2.2094076,3.7276182,-3.1452665,2.8768497,4.4975057,-2.1800375,4.289724,7.6379814,2.4575994,1.9656471,-1.5112959,-2.197726,2.6861067,-0.8256088,-1.2398149,3.728086,-1.6085898
448,3,-315.17816,180.65193,-33.109703,-14.664286,-14.894435,-55.85056,-16.807226,-0.2079529,-13.169879,6.96871,2.1796887,-14.915967,-5.0943675,-4.598434,-1.570133,11.243697,6.773266,6.350363,8.480466,-1.128701,5.1681056,13.006743,3.6286175,3.6847198,4.4199033,-2.8210778,1.6540458,2.7855911,-2.804396,3.5667474,6.7558284,2.9434657,3.1441705,-1.1036924,-2.232854,3.1107013,-0.44694957,-1.8074872,3.698683,0.74211776
449,3,-363.8506,167.62492,-25.353207,3.5034666,0.33536932,-52.94795,-19.934458,2.8186085,-8.902986,7.005437,5.084949,-9.431544,-4.8096256,-8.569018,-3.7850945,12.60492,7.558386,4.6671286,10.15572,3.610587,4.598517,8.328866,0.8989405,1.949164,3.809232,-0.8528836,2.70602,1.6923897,-2.7296505,5.0867333,5.9949985,-1.6614499,-0.76659775,-0.6482747,-0.89201933,3.554491,1.9445833,0.43610406,2.0693493,-2.1246226
450,3,-301.04303,168.56215,-77.06345,-4.277873,18.035898,-52.46173,-15.537761,6.640509,-19.95774,0.966407,5.5920253,-12.345364,-1.6879128,-2.696383,-5.6309204,12.155599,14.804171,10.846694,7.406872,-6.7987647,-3.7810218,7.856457,2.61295,0.55619997,-0.10132596,-5.9074173,-0.8239045,1.9048778,-0.71212995,6.6066875,9.269243,6.233605,7.056833,0.60902184,-2.593498,3.9052243,0.63032854,-3.5933406,0.6894557,-0.3961097
451,3,-314.64557,170.53442,-51.919315,3.6638432,21.632954,-50.157417,-32.871265,-9.5366125,-20.078964,-1.6506999,-0.65308475,-10.816971,1.6770281,-4.4321647,-6.4595838,18.137695,19.931623,8.438379,7.521224,-0.82500136,-3.143577,4.0999703,2.016942,1.2608821,0.59186614,-5.3941803,-1.4976434,2.4404352,-0.7276853,3.4773111,7.4698944,6.987743,8.158293,2.9610028,-0.10121155,5.1896157,1.3536774,-4.156708,0.06536191,-0.7530399
452,3,-305.89764,184.2894,-77.38409,-1.7187021,19.835123,-54.48248,-20.55831,-2.1333475,-22.09804,4.3474107,2.8727994,-12.71355,1.317529,-9.635024,-11.795956,16.208742,14.028843,5.0331516,9.017346,-1.7635555,-1.5510275,8.776632,3.647372,3.1352065,2.2726157,-5.641196,0.6734409,3.6884844,-2.8779428,3.725718,9.8931265,8.202444,7.2118807,-0.6938474,-2.9703243,4.2898855,-0.05050444,-3.4179244,3.1093354,0.3499529
453,3,-320.75275,164.07677,-54.50626,3.1061974,17.501013,-50.91816,-24.835436,-1.4367399,-17.159708,0.24611919,2.8700156,-8.818337,-3.0297408,-12.607229,-10.7331915,13.929283,13.062503,8.096817,14.532947,4.692849,-0.05076195,5.4350953,-0.2540926,0.55391574,4.7023163,-3.0240374,-3.0391262,2.4754953,0.72333133,1.4887917,2.6322694,2.8439672,5.909254,2.8670914,0.6809086,5.751853,4.320618,0.6629724,1.6640986,-1.1242204
454,3,-313.23416,167.3406,-45.243923,6.6950173,21.445591,-47.112946,-32.382584,-12.215335,-17.375755,2.6590533,-1.7932124,-12.977823,-0.28197408,-9.52962,-11.199425,15.643662,17.512997,8.958594,12.97661,5.0673485,-1.2054144,1.8556885,-0.528719,1.9626316,2.3980405,-5.578665,-2.7596357,1.4210868,-1.8103764,1.4629104,4.2668657,4.2645288,7.1354523,2.675335,-0.04822351,6.2153244,3.6164937,-1.0695366,2.217745,-0.4932249
455,3,-329.33844,170.64696,-51.645992,6.087226,24.496656,-48.14172,-33.60865,-8.938397,-13.704569,2.0072815,-2.2543674,-8.821079,1.353572,-13.974929,-13.856645,16.340921,17.489222,9.6488085,14.380241,5.547248,0.14955243,3.0961354,-0.87596744,2.3233538,2.6821504,-7.023371,-3.5595975,1.797793,-1.7460734,1.4929602,4.2960596,4.4749556,8.566656,4.7394953,1.2337195,6.6926003,4.0839496,-0.93782836,1.2862062,-0.8913754
456,3,-319.51254,173.1076,-59.96031,5.574121,26.549591,-51.617687,-34.992844,-8.157108,-15.544092,0.8219585,-0.9588056,-6.6576796,4.0211916,-11.54105,-11.409462,18.552248,16.582363,5.540881,9.858187,2.1173782,-0.8028257,4.5182605,-0.16420491,1.2115546,1.971234,-6.162471,-2.1804624,2.9636261,-0.17851998,3.5481105,5.6390862,4.3399935,7.258264,3.2914171,0.41051716,5.502738,2.083255,-1.8399123,1.7214527,-0.8999771
457,3,-229.50975,188.25409,-70.30533,62.9594,-14.293539,1.5032034,26.848726,-18.68452,17.055243,-9.953043,3.9812033,10.224693,-19.616753,12.203497,-7.4391522,-0.28579643,16.451347,-9.520956,6.5275507,-5.504467,-5.060112,9.00644,-7.82329,4.316648,-3.810028,-5.3554335,6.4218082,-6.4042826,4.472683,1.1132874,-1.8572242,7.1211805,-3.2930863,3.5710263,0.08268572,-2.7753453,4.8724523,-4.9679456,1.2174599,1.073104
458,3,-233.47404,198.81667,-31.222126,38.008446,-9.223668,-2.3626564,11.301983,-17.173717,13.608594,-5.5764894,-1.6752923,9.793346,-11.936695,3.7499998,-6.733937,-6.1906714,4.910012,-9.246852,3.4077148,-0.49488267,-2.5189147,5.5586004,-5.7444015,1.9035093,-1.8880724,-5.0815063,4.03915,-3.0730462,3.153575,1.9579799,-1.8660406,4.516829,-3.1059892,-0.43782142,-0.8331951,-4.171228,2.2281017,-2.314745,0.89587766,2.167858
459,3,-226.50273,183.20227,-95.36007,88.32882,-24.649513,-1.2509258,28.991274,-22.120712,24.976473,-18.185596,6.0093517,8.32222,-27.083101,22.932951,-10.539571,-1.6605726,17.635742,-16.127748,10.624146,-4.420959,-4.209992,6.883454,-12.397506,9.129196,-4.440148,-3.601432,7.879463,-9.239615,9.118756,-0.55698913,-4.1140165,8.693588,-4.1345663,4.6910186,-1.5585973,-1.0860673,5.0604715,-8.78858,5.350334,2.7967136
460,3,-231.28175,192.06567,-80.85336,58.466682,-18.633476,2.3305042,29.177073,-21.072224,17.982183,-9.906288,1.0882174,9.852022,-20.559843,10.130179,-9.156902,-2.9317038,16.122768,-5.028713,12.202153,-2.1501575,-6.608543,4.0031657,-9.201574,6.152348,-3.1178875,-5.3154864,5.3134766,-7.351064,3.8538368,-1.3050512,-2.6001487,8.714753,-2.5546362,4.346616,1.945228,-1.4275417,4.735525,-3.8713834,3.6092966,1.2021742
461,3,-224.83876,199.68715,-75.39508,47.06902,-17.69344,2.9636652,25.642828,-22.257809,16.933783,-7.8196588,-1.345087,9.993216,-15.957712,9.21574,-8.754081,-3.9816906,12.231671,-6.446407,11.78571,0.35093057,-4.137833,5.562505,-8.78448,4.5185323,-2.0243397,-5.6877174,3.6257517,-6.5386443,4.871086,0.9230128,-3.5826325,5.28631,-2.8417568,4.191359,1.4996086,-2.133255,4.798258,-3.4859447,1.5936407,1.4433773
462,3,-220.31036,211.60873,-79.626976,43.04806,-22.556854,0.18631592,27.013699,-22.544851,17.419203,-8.88296,-3.89216,13.056009,-15.075774,7.551203,-6.115085,-3.9359183,10.84776,-5.956516,9.402701,-1.7121336,-2.7199748,7.6064053,-7.329218,5.573833,-1.6360354,-5.28883,5.053641,-6.621532,2.3143988,-0.30156264,-2.5027344,6.043841,-4.1445622,2.6625988,1.9579881,-1.4620528,4.686044,-2.555195,3.3466458,0.85038644
463,3,-294.87488,72.494514,12.903766,-7.1304445,-14.813102,-13.241995,-15.969536,-7.137542,-6.2623496,-2.9039252,2.878479,2.8733516,1.1899573,10.701113,9.214825,10.795247,4.6473646,-1.3507962,-2.1821783,-5.055113,2.2751024,4.936237,1.5037857,2.236414,0.9306592,1.891606,4.0825644,2.4963682,5.242369,5.0905633,6.1097655,2.0793388,0.11451873,0.3534199,1.6752551,2.6798337,3.218872,2.2196386,-0.40067843,1.8212949
464,3,-285.9575,79.6711,14.240355,-13.157432,-20.555262,-13.522676,-16.226788,-7.5264606,-4.4480553,-4.0320616,-0.9466636,0.25029024,-1.8530812,5.7571216,6.9515734,13.454208,11.969117,6.21421,2.0364912,-4.179681,-2.1740327,-1.4323261,1.3548775,4.519755,1.3935229,0.35176098,4.0813212,3.9133296,3.250364,1.1333241,5.583966,5.322868,4.3214326,2.00864,2.2153285,3.0402696,1.5263162,0.96183103,0.91798437,3.1131244
465,3,-297.5159,71.59029,14.706147,-5.7394342,-14.784612,-10.984451,-14.32971,-8.748899,-8.327641,-1.8075731,2.4184895,-0.58374035,-2.1342053,5.2556715,4.0908613,10.355727,8.121735,4.2577477,0.1127896,-3.6323752,2.7939997,3.3265946,2.8978071,4.1437545,0.90274835,0.4098749,3.317927,2.3821144,4.2097096,4.0743995,6.9567103,4.262184,1.825018,0.69698787,1.6340269,2.2902024,1.68591,1.9310906,0.9543222,2.8762205
